-3.0    -3.0    -4.0740195817106285e-06
-2.9393939393939394    -3.0    -5.325277296089387e-06
-2.878787878787879    -3.0    -6.90348821904446e-06
-2.8181818181818183    -3.0    -8.876323185956825e-06
-2.757575757575758    -3.0    -1.1320719295672012e-05
-2.696969696969697    -3.0    -1.4323131417413317e-05
-2.6363636363636362    -3.0    -1.79796475403736e-05
-2.5757575757575757    -3.0    -2.2396007154755894e-05
-2.515151515151515    -3.0    -2.768759652961071e-05
-2.4545454545454546    -3.0    -3.3979533030971264e-05
-2.393939393939394    -3.0    -4.140698855179156e-05
-2.333333333333333    -3.0    -5.011593423107006e-05
-2.2727272727272725    -3.0    -6.026450813099139e-05
-2.212121212121212    -3.0    -7.202520677318869e-05
-2.1515151515151514    -3.0    -8.558807267127753e-05
-2.090909090909091    -3.0    -0.00010116498644586997
-2.0303030303030303    -3.0    -0.00011899506917996302
-1.9696969696969697    -3.0    -0.00013935105732902308
-1.9090909090909092    -3.0    -0.00016254633253550622
-1.8484848484848484    -3.0    -0.00018894208173352207
-1.7878787878787878    -3.0    -0.00021895384489474884
-1.7272727272727273    -3.0    -0.00025305650064415215
-1.6666666666666665    -3.0    -0.00029178657064679657
-1.606060606060606    -3.0    -0.0003357406217927706
-1.5454545454545454    -3.0    -0.00038556854017448536
-1.4848484848484849    -3.0    -0.0004419605680252569
-1.4242424242424243    -3.0    -0.0005056272514153342
-1.3636363636363635    -3.0    -0.0005772718477613136
-1.303030303030303    -3.0    -0.0006575552780078412
-1.2424242424242424    -3.0    -0.0007470543514623089
-1.1818181818181817    -3.0    -0.0008462146973374261
-1.121212121212121    -3.0    -0.0009553005467728752
-1.0606060606060606    -3.0    -0.001074344152699884
-1.0    -3.0    -0.0012030981387058486
-0.9393939393939394    -3.0    -0.0013409943624995246
-0.8787878787878789    -3.0    -0.0014871129078958723
-0.8181818181818183    -3.0    -0.0016401645456248517
-0.7575757575757573    -3.0    -0.0017984894194420927
-0.6969696969696968    -3.0    -0.001960073843112565
-0.6363636363636362    -3.0    -0.0021225859907712027
-0.5757575757575757    -3.0    -0.00228343001114524
-0.5151515151515151    -3.0    -0.002439816799380704
-0.4545454545454546    -3.0    -0.0025888484336443057
-0.39393939393939403    -3.0    -0.002727612240533083
-0.33333333333333304    -3.0    -0.002853279692523232
-0.2727272727272725    -3.0    -0.002963204935277208
-0.21212121212121193    -3.0    -0.003055017731093806
-0.15151515151515138    -3.0    -0.0031267059863773795
-0.09090909090909083    -3.0    -0.0031766837657754756
-0.030303030303030276    -3.0    -0.0032038417092888154
0.030303030303030276    -3.0    -0.003207577961537224
0.09090909090909083    -3.0    -0.003187808981405448
0.15151515151515138    -3.0    -0.0031449608122929057
0.21212121212121238    -3.0    -0.0030799424576026754
0.27272727272727293    -3.0    -0.0029941038456458963
0.3333333333333335    -3.0    -0.002889181435886987
0.39393939393939403    -3.0    -0.002767234800636319
0.4545454545454546    -3.0    -0.0026305775306189917
0.5151515151515151    -3.0    -0.0024817056029127374
0.5757575757575757    -3.0    -0.002323225976589055
0.6363636363636367    -3.0    -0.002157787713557803
0.6969696969696972    -3.0    -0.0019880174258256663
0.7575757575757578    -3.0    -0.0018164603811596232
0.8181818181818183    -3.0    -0.001645528196015455
0.8787878787878789    -3.0    -0.0014774537273833288
0.9393939393939394    -3.0    -0.0013142535450952333
1.0    -3.0    -0.0011576982089433639
1.0606060606060606    -3.0    -0.0010092904663524269
1.121212121212121    -3.0    -0.0008702513980155768
1.1818181818181817    -3.0    -0.0007415144445065323
1.2424242424242422    -3.0    -0.0006237271269365845
1.3030303030303028    -3.0    -0.0005172601197337858
1.3636363636363633    -3.0    -0.00042222314512988424
1.4242424242424248    -3.0    -0.00033848694861357076
1.4848484848484853    -3.0    -0.00026571040165967
1.5454545454545459    -3.0    -0.00020337158561663831
1.6060606060606064    -3.0    -0.00015080156181407055
1.666666666666667    -3.0    -0.00010721944706792872
1.7272727272727275    -3.0    -7.176740352701589e-05
1.787878787878788    -3.0    -4.3544221633735495e-05
1.8484848484848486    -3.0    -2.1636320610298646e-05
1.9090909090909092    -3.0    -5.145200260914792e-06
1.9696969696969697    -3.0    6.789367046486129e-06
2.0303030303030303    -3.0    1.497083617228587e-05
2.090909090909091    -3.0    2.0132231895473106e-05
2.1515151515151514    -3.0    2.2927224009619396e-05
2.212121212121212    -3.0    2.3925599156122915e-05
2.2727272727272725    -3.0    2.361261723487566e-05
2.333333333333334    -3.0    2.239161906158461e-05
2.3939393939393945    -3.0    2.0589187204578742e-05
2.454545454545455    -3.0    1.8462149895767704e-05
2.5151515151515156    -3.0    1.620575106904218e-05
2.575757575757576    -3.0    1.3962377971460922e-05
2.6363636363636367    -3.0    1.183033032720983e-05
2.6969696969696972    -3.0    9.872220702958372e-06
2.757575757575758    -3.0    8.122704574078696e-06
2.8181818181818183    -3.0    6.5953424080615715e-06
2.878787878787879    -3.0    5.28848875390804e-06
2.9393939393939394    -3.0    4.190180936552748e-06
3.0    -3.0    3.2820606349855716e-06
-3.0    -2.9393939393939394    -5.804194556351865e-06
-2.9393939393939394    -2.9393939393939394    -7.582427155375317e-06
-2.878787878787879    -2.9393939393939394    -9.823229411863107e-06
-2.8181818181818183    -2.9393939393939394    -1.2621412843735086e-05
-2.757575757575758    -2.9393939393939394    -1.6084377862784672e-05
-2.696969696969697    -2.9393939393939394    -2.033228981136121e-05
-2.6363636363636362    -2.9393939393939394    -2.5498023121137792e-05
-2.5757575757575757    -2.9393939393939394    -3.172692655939783e-05
-2.515151515151515    -2.9393939393939394    -3.917651337868868e-05
-2.4545454545454546    -2.9393939393939394    -4.8016236787285684e-05
-2.393939393939394    -2.9393939393939394    -5.8427567938832886e-05
-2.333333333333333    -2.9393939393939394    -7.060464282562649e-05
-2.2727272727272725    -2.9393939393939394    -8.475577634615773e-05
-2.212121212121212    -2.9393939393939394    -0.00010110614542145038
-2.1515151515151514    -2.9393939393939394    -0.00011990190716918588
-2.090909090909091    -2.9393939393939394    -0.00014141593289014774
-2.0303030303030303    -2.9393939393939394    -0.00016595519711153244
-1.9696969696969697    -2.9393939393939394    -0.00019386966128411972
-1.9090909090909092    -2.9393939393939394    -0.00022556223888408345
-1.8484848484848484    -2.9393939393939394    -0.0002614991358254038
-1.7878787878787878    -2.9393939393939394    -0.0003022195494210147
-1.7272727272727273    -2.9393939393939394    -0.0003483434114689782
-1.6666666666666665    -2.9393939393939394    -0.000400575614268086
-1.606060606060606    -2.9393939393939394    -0.00045970500444385656
-1.5454545454545454    -2.9393939393939394    -0.000526596410135595
-1.4848484848484849    -2.9393939393939394    -0.0006021741185862844
-1.4242424242424243    -2.9393939393939394    -0.0006873955683983652
-1.3636363636363635    -2.9393939393939394    -0.0007832145716628948
-1.303030303030303    -2.9393939393939394    -0.0008905341223558
-1.2424242424242424    -2.9393939393939394    -0.0010101497411939713
-1.1818181818181817    -2.9393939393939394    -0.0011426852917325475
-1.121212121212121    -2.9393939393939394    -0.0012885241949140628
-1.0606060606060606    -2.9393939393939394    -0.0014477398717858672
-1.0    -2.9393939393939394    -0.001620029953322781
-0.9393939393939394    -2.9393939393939394    -0.0018046592145928872
-0.8787878787878789    -2.9393939393939394    -0.0020004162381721713
-0.8181818181818183    -2.9393939393939394    -0.0022055884384915092
-0.7575757575757573    -2.9393939393939394    -0.002417959273120055
-0.6969696969696968    -2.9393939393939394    -0.002634830261403094
-0.6363636363636362    -2.9393939393939394    -0.002853068902529653
